"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","species","new_cases","total_cases"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_01.pdf",2017-08-02,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_02.pdf",2017-08-10,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gabbiano",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Tortora",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Verdone",2,2
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Picchio",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Passera d'Italia",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Sparviero",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gabbiano",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Tortora",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Verdone",0,2
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Picchio",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Passera d'Italia",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_05.pdf",2017-09-13,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Gabbiano",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Sparviero",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gabbiano",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Tortora",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Verdone",0,2
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Picchio",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Passera d'Italia",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_06.pdf",2017-09-20,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Gabbiano",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Sparviero",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gabbiano",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Tortora",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Verdone",0,2
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Picchio",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Passera d'Italia",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_07.pdf",2017-09-27,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Gabbiano",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_08.pdf",2017-10-04,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Civetta",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_08.pdf",2017-10-04,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Sparviero",0,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_08.pdf",2017-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Assiolo",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_08.pdf",2017-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Balestruccio",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_08.pdf",2017-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Colombaccio",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_08.pdf",2017-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Fagiano",1,1
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_08.pdf",2017-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gabbiano",1,2
