"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","specie","nuovi_casi","casi_totali"
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Canarino",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_05.pdf",2020-08-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Canarino",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_06.pdf",2020-08-26,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Corvo",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_06.pdf",2020-08-26,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Canarino",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_06.pdf",2020-08-26,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"Gheppio",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_07.pdf",2020-09-02,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Tortora",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_07.pdf",2020-09-02,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Civetta",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_07.pdf",2020-09-02,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Corvo",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_07.pdf",2020-09-02,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Canarino",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_07.pdf",2020-09-02,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"Gheppio",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_08.pdf",2020-09-09,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Tortora",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_08.pdf",2020-09-09,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Civetta",0,1
