"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","specie","nuovi_casi","casi_totali"
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_02.pdf",2020-07-29,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_03.pdf",2020-08-05,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Gazza",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"Gazza",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_04.pdf",2020-08-12,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_05.pdf",2020-08-19,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Gazza",0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bollettini/WN_News_2020_05.pdf",2020-08-19,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Cornacchia",0,1
