url_bollettino,data,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,nuovi_casi,casi_totali,nuovi_morti_abbattuti,totale_morti_abbattuti,equidi_presenti_focolaio
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_07.pdf,2019-09-18,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,1,0,1,19
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_07.pdf,2019-09-18,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_07.pdf,2019-09-18,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_08.pdf,2019-09-25,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,1,0,1,19
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_08.pdf,2019-09-25,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_08.pdf,2019-09-25,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_08.pdf,2019-09-25,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,1,1,1,1,13
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_08.pdf,2019-09-25,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,1,1,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_09.pdf,2019-10-02,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,1,0,1,19
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_09.pdf,2019-10-02,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_09.pdf,2019-10-02,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_09.pdf,2019-10-02,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,1,2,NA,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_09.pdf,2019-10-02,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_10.pdf,2019-10-09,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,1,2,1,2,36
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_10.pdf,2019-10-09,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_10.pdf,2019-10-09,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_10.pdf,2019-10-09,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,0,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_10.pdf,2019-10-09,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2,0,2,36
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,0,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2,0,2,36
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,0,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2,0,2,36
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,0,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2,0,2,36
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,0,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2,0,2,36
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,0,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,2,0,2,36
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,1,0,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,2,0,1,34
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,0,0,35
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,1,0,1,18
