"url_bollettino","data","host","nuovi_casi","casi_totali"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,"equidi",0,1
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,"uccelli bersaglio",6,25
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,"uccelli selvatici",2,18
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,"zanzare",22,113
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,"uomini",73,125
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,"equidi",16,17
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,"uccelli bersaglio",8,33
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,"uccelli selvatici",4,22
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,"zanzare",60,173
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_08.pdf",2018-08-22,"uomini",130,255
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_08.pdf",2018-08-22,"equidi",37,54
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_08.pdf",2018-08-22,"uccelli bersaglio",19,52
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_08.pdf",2018-08-22,"uccelli selvatici",8,30
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_08.pdf",2018-08-22,"zanzare",78,251
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_09.pdf",2018-08-29,"uomini",79,334
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_09.pdf",2018-08-29,"equidi",15,69
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_09.pdf",2018-08-29,"uccelli bersaglio",3,55
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_09.pdf",2018-08-29,"uccelli selvatici",6,36
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_09.pdf",2018-08-29,"zanzare",15,266
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_10.pdf",2018-09-05,"uomini",31,365
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_10.pdf",2018-09-05,"equidi",26,95
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_10.pdf",2018-09-05,"uccelli bersaglio",10,65
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_10.pdf",2018-09-05,"uccelli selvatici",14,50
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_10.pdf",2018-09-05,"zanzare",43,309
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_11.pdf",2018-09-19,"uomini",95,460
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_11.pdf",2018-09-19,"equidi",36,131
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_11.pdf",2018-09-19,"uccelli bersaglio",52,117
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_11.pdf",2018-09-19,"uccelli selvatici",19,69
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_11.pdf",2018-09-19,"zanzare",72,381
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_12.pdf",2018-09-26,"uomini",44,504
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_12.pdf",2018-09-26,"equidi",11,142
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_12.pdf",2018-09-26,"uccelli bersaglio",3,120
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_12.pdf",2018-09-26,"uccelli selvatici",3,72
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_12.pdf",2018-09-26,"zanzare",23,404
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_13.pdf",2018-10-03,"uomini",10,514
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_13.pdf",2018-10-03,"equidi",20,162
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_13.pdf",2018-10-03,"uccelli bersaglio",5,125
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_13.pdf",2018-10-03,"uccelli selvatici",2,74
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_13.pdf",2018-10-03,"zanzare",1,405
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_14.pdf",2018-10-10,"uomini",30,544
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_14.pdf",2018-10-10,"equidi",5,167
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_14.pdf",2018-10-10,"uccelli bersaglio",8,133
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_14.pdf",2018-10-10,"uccelli selvatici",5,79
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_14.pdf",2018-10-10,"zanzare",2,407
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_15.pdf",2018-10-17,"uomini",15,559
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_15.pdf",2018-10-17,"equidi",7,174
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_15.pdf",2018-10-17,"uccelli bersaglio",8,141
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_15.pdf",2018-10-17,"uccelli selvatici",7,86
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_15.pdf",2018-10-17,"zanzare",1,408
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,"uomini",2,561
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,"equidi",14,188
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,"uccelli bersaglio",37,178
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,"uccelli selvatici",11,97
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_16.pdf",2018-10-24,"zanzare",2,410
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,"uomini",16,577
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,"equidi",12,200
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,"uccelli bersaglio",0,178
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,"uccelli selvatici",1,98
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_17.pdf",2018-11-07,"zanzare",8,418
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_18.pdf",2018-11-14,"uomini",0,577
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/Bollettino%20WND_%20N.%2018%20%2015.%2011%202018.pdf",2018-11-14,"equidi",4,204
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/Bollettino%20WND_%20N.%2018%20%2015.%2011%202018.pdf",2018-11-14,"uccelli bersaglio",13,191
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/Bollettino%20WND_%20N.%2018%20%2015.%2011%202018.pdf",2018-11-14,"uccelli selvatici",3,101
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/Bollettino%20WND_%20N.%2018%20%2015.%2011%202018.pdf",2018-11-14,"zanzare",0,418
