"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","new_cases","total_cases"
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_01.pdf",2018-06-27,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,2,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_01.pdf",2018-06-27,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,1,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_01.pdf",2018-06-27,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,1,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_02.pdf",2018-07-04,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,2,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_02.pdf",2018-07-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,2,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_02.pdf",2018-07-04,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_02.pdf",2018-07-04,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,1,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_02.pdf",2018-07-04,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_02.pdf",2018-07-04,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_03.pdf",2018-07-11,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_03.pdf",2018-07-11,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,1,3
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_03.pdf",2018-07-11,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_03.pdf",2018-07-11,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_03.pdf",2018-07-11,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_03.pdf",2018-07-11,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,1,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,7,9
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,6,9
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,4,4
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,3,3
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,1,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,7,7
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,3,4
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,4,5
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,11,13
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_04.pdf",2018-07-18,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,2,2
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_05.pdf",2018-07-25,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,9
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_05.pdf",2018-07-25,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,12,21
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_05.pdf",2018-07-25,8,"Emilia-Romagna",40,"Forlì-Cesena","FC",44.22268559,12.04068608,1,1
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_05.pdf",2018-07-25,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,4
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_05.pdf",2018-07-25,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,3
"https://github.com/fbranda/west-nile/blob/main/2018/bulletins/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,2,3
