"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","new_cases","total_cases"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_01.pdf",2020-07-22,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_01.pdf",2020-07-22,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_02.pdf",2020-07-29,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,2,3
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_02.pdf",2020-07-29,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,2,2
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_02.pdf",2020-07-29,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,2,2
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_02.pdf",2020-07-29,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_03.pdf",2020-08-05,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,0,3
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_03.pdf",2020-08-05,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,2
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_03.pdf",2020-08-05,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,2
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_03.pdf",2020-08-05,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_03.pdf",2020-08-05,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,1
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_04.pdf",2020-08-12,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,1,1
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_04.pdf",2020-08-12,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,1,1
