"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","new_cases","total_cases","new_deaths","total_deaths","num_equids_outbreak"
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_12.pdf",2024-09-11,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,1,0,0,25
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_12.pdf",2024-09-11,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,1,1,0,0,120
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,16,"Puglia",75,"Lecce","LE",40.35354285,18.1718973,0,2,0,1,11
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,13,"Abruzzo",69,"Chieti","CH",42.35103167,14.16754574,3,4,0,0,16
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,2,0,0,60
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,0,1,0,1,27
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,1,1,0,0,15
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,4,0,0,126
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,1,"Piemonte",5,"Asti","AT",44.89912921,8.204142547,0,1,0,1,27
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,0,1,0,0,4
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,0,1,0,0,53
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,1,0,1,22
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,1,0,0,19
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,1,0,0,25
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,0,1,0,0,120
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_13.pdf",2024-09-18,15,"Campania",65,"Salerno","SA",40.67821961,14.7594025999999,1,1,0,0,1
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,16,"Puglia",75,"Lecce","LE",40.35354285,18.1718973,0,2,0,1,11
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,13,"Abruzzo",69,"Chieti","CH",42.35103167,14.16754574,1,5,0,0,19
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,2,0,0,60
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,0,1,0,1,27
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,1,0,0,15
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,4,0,0,126
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,1,"Piemonte",5,"Asti","AT",44.89912921,8.204142547,0,1,0,1,27
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,0,1,0,0,4
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,1,2,0,0,92
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,1,2,1,2,60
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,1,0,0,19
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,1,0,0,25
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,0,1,0,0,120
"https://github.com/fbranda/west-nile/blob/main/2024/bulletins/WN_News_2024_14.pdf",2024-09-25,15,"Campania",65,"Salerno","SA",40.67821961,14.7594025999999,0,1,0,0,1
