url_bollettino,data,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,specie,nuovi_casi,casi_totali
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_02.pdf,2018-07-04T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,Gazza,7,7
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_02.pdf,2018-07-04T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,Gazza,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_03.pdf,2018-07-11T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,Gazza,0,7
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_03.pdf,2018-07-11T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,Gazza,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_04.pdf,2018-07-18T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,Gazza,0,7
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_04.pdf,2018-07-18T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gazza,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_04.pdf,2018-07-18T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,Gazza,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,Gazza,0,7
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cornacchia,2,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gazza,6,7
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,Gazza,1,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,Cornacchia,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,Gazza,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,Gazza,1,8
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,3,Lombardia,19,Cremona,CR,45.13336675,10.02420865,Gazza,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cornacchia,0,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gazza,3,10
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,Gazza,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,Gazza,0,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,Gazza,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,Gazza,0,8
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,3,Lombardia,19,Cremona,CR,45.13336675,10.02420865,Gazza,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cornacchia,0,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gazza,0,10
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,Cornacchia,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,Gazza,2,3
