"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","new_cases","total_cases","new_deaths","total_deaths","num_equids_outbreak"
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,1,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,1,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,1,0,0,0
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,1,1,0,0,37
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,20
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,1,1,0,0,40
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,1,0,0,25
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_14.pdf",2021-10-20,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,0,1,0,0,37
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_14.pdf",2021-10-20,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,20
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_14.pdf",2021-10-20,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,1,0,0,40
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_14.pdf",2021-10-20,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,1,0,0,25
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_15.pdf",2021-10-27,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,0,1,0,0,37
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_15.pdf",2021-10-27,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,20
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_15.pdf",2021-10-27,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,1,0,0,40
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_15.pdf",2021-10-27,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,1,0,0,25
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_16.pdf",2021-11-03,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,0,1,0,0,37
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_16.pdf",2021-11-03,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,20
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_16.pdf",2021-11-03,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,1,0,0,40
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_16.pdf",2021-11-03,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,1,0,0,25
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_17.pdf",2021-11-10,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,0,1,0,0,37
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_17.pdf",2021-11-10,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1,0,0,20
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_17.pdf",2021-11-10,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,0,1,0,0,40
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_17.pdf",2021-11-10,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,1,0,0,25
