"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","new_cases","total_cases"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_01.pdf",2023-05-24,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"2",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_02.pdf",2023-06-21,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"NA",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_03.pdf",2023-07-05,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_03.pdf",2023-07-05,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_03.pdf",2023-07-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_04.pdf",2023-07-12,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_04.pdf",2023-07-12,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_04.pdf",2023-07-12,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_04.pdf",2023-07-12,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_05.pdf",2023-07-19,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"2",3
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"2",3
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"2",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_06.pdf",2023-07-26,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"0",3
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"1",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"2",3
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"2",5
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"1",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"1",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"0",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"3",3
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_07.pdf",2023-08-02,16,"Puglia",110,"Barletta-Andria-Trani","BT",41.22705039,16.29520432,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,19,"Sicilia",87,"Catania","CT",37.50287803,15.08704691,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"7",10
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"0",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"0",3
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"1",6
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"4",5
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"0",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,3,"Lombardia",14,"Sondrio","SO",46.17099261,9.87147489,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"1",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"4",6
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,1,"Piemonte",1,"Torino","TO",45.0732745,7.680687483,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"0",2
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"0",1
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"0",3
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_08.pdf",2023-08-09,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"0",1
