url_bollettino,data,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,specie,nuovi_casi,casi_totali
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Balestruccio,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cardellino,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cianciarella,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Civetta,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Colombaccio,2,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gufo,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Merlo,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Rondine,2,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Rondone,3,3
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Storno,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf,2018-07-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Verdone,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Balestruccio,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cardellino,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cianciarella,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Civetta,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Colombaccio,0,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,1,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gufo,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Merlo,1,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Rondine,0,2
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Rondone,0,3
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Storno,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf,2018-08-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Verdone,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Balestruccio,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cardellino,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cinciallegra,1,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Cianciarella,0,1
https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf,2018-08-08T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Civetta,0,1
